Make,Model,Buyer,Greater100,Greater105,Greater110,Purchase Count,Market Share,Particular Market Share,Purchase Age,Inverse Age
Jeep,Patriot,Parkrow Auto Sales Ltd,0,0,0,4,0.006070254006017774,0.021052631578947368,260.0,0.0038461538461538464
Jeep,Patriot,AF Auto Plus,0,0,0,3,0.0004548317122664614,0.015789473684210527,191.0,0.005235602094240838
Jeep,Patriot,Kimco Steel,1,1,1,3,0.003848576026870058,0.015789473684210527,162.5,0.006153846153846154
Jeep,Patriot,Bridge Valley,3,3,2,3,0.021954376880554197,0.015789473684210527,274.5,0.0036429872495446266
Jeep,Patriot,Fine Auto Zone,0,0,0,3,0.0004023511300818697,0.015789473684210527,,
Jeep,Patriot,Mt. Pleasant Motors Ltd.,2,2,2,3,0.0009971310615072423,0.015789473684210527,,
Jeep,Patriot,Innovative Auto Sales Inc,0,0,0,3,0.001242040445035337,0.015789473684210527,191.0,0.005235602094240838
Jeep,Patriot,Vancouver Top Auto Sales Ltd,0,0,0,3,0.0021691973969631237,0.015789473684210527,,
Jeep,Patriot,Summerside Chrysler,1,1,1,3,0.0002973899657126863,0.015789473684210527,49.0,0.02040816326530612
Jeep,Patriot,Sea to Sky Auto Group Inc,0,0,0,3,0.0020292491778042127,0.015789473684210527,73.33333333333333,0.013636363636363637
Jeep,Patriot,Direct Auto Sales,0,0,0,2,0.0014869498285634316,0.010526315789473684,126.0,0.007936507936507936
Jeep,Patriot,JSC Auto Sales Inc,2,2,2,2,0.0008746763697431951,0.010526315789473684,150.0,0.006666666666666667
Jeep,Patriot,JP Motors Sales Inc.,1,1,1,2,0.0029214190749422713,0.010526315789473684,248.0,0.004032258064516129
Jeep,Patriot,Auto Rev Inc,0,0,0,2,0.0014869498285634316,0.010526315789473684,117.0,0.008547008547008548
Jeep,Patriot,Midcan Brokers Inc.,2,2,2,2,0.003341263732419005,0.010526315789473684,212.0,0.0047169811320754715
Jeep,Patriot,6929290 Canada Corporation,1,0,0,2,0.004740745924008117,0.010526315789473684,253.0,0.003952569169960474
Jeep,Patriot,Drivetown Ottawa,0,0,0,2,0.0006647540410048283,0.010526315789473684,175.5,0.005698005698005698
Jeep,Patriot,Blue Jay Auto Sales,0,0,0,2,0.0011545728080610174,0.010526315789473684,140.0,0.007142857142857143
Jeep,Patriot,Unicar Auto Group,2,2,2,2,0.0023616261983066267,0.010526315789473684,271.0,0.0036900369003690036
Jeep,Patriot,European Auto Gallery,0,0,0,2,0.012123014484640683,0.010526315789473684,160.5,0.006230529595015576
Jeep,Patriot,Lily Auto,1,1,1,2,0.004023511300818697,0.010526315789473684,121.0,0.008264462809917356
Audi,A4,Shahnawaz Enterprises Inc - SMS Motors,4,4,4,8,0.0033062766776292773,0.043243243243243246,172.6,0.005793742757821553
Audi,A4,Patton Motorcars,3,3,3,6,0.0028339514379679518,0.032432432432432434,135.0,0.007407407407407408
Audi,A4,Motomassi,4,4,3,5,0.0029039255475474075,0.02702702702702703,186.0,0.005376344086021506
Audi,A4,Automobile Endirect.com,1,1,0,5,0.008956686026170318,0.02702702702702703,151.6,0.006596306068601583
Audi,A4,151 Garage Inc.,0,0,0,4,0.0004548317122664614,0.021621621621621623,175.0,0.005714285714285714
Audi,A4,9578862 Canada Inc - Prio Auto Sales,3,3,2,4,0.007487229725001749,0.021621621621621623,158.66666666666666,0.0063025210084033615
Audi,A4,9324-9068 Quebec Inc ( Autos Rr ),2,1,0,4,0.003131341403680638,0.021621621621621623,171.5,0.0058309037900874635
Audi,A4,Pioneer Chrysler BC,4,3,3,4,0.010478622909523476,0.021621621621621623,149.0,0.006711409395973154
Audi,A4,Sam's Auto Sales Inc,2,0,0,4,0.0002973899657126863,0.021621621621621623,163.75,0.0061068702290076335
Audi,A4,Gundhu Auto Sales Ltd,0,0,0,3,0.0019767685956196207,0.016216216216216217,145.33333333333334,0.006880733944954128
Audi,A4,Tip Top Auto Shop Inc,0,0,0,3,0.0011720663354558814,0.016216216216216217,84.0,0.011904761904761904
Audi,A4,Luminous Auto Group Inc.,0,0,0,3,0.0009971310615072423,0.016216216216216217,186.0,0.005376344086021506
Audi,A4,2622354 Ontario Limited - Maple Auto,0,0,0,3,0.00215170386956826,0.016216216216216217,84.0,0.011904761904761904
Audi,A4,Driven Cars Canada,1,0,0,3,0.0007522216779791477,0.016216216216216217,190.0,0.005263157894736842
Audi,A4,Nexus Auto Group Ltd.,0,0,0,3,0.0009446504793226506,0.016216216216216217,84.0,0.011904761904761904
Audi,A4,Lexa Auto Sales Ltd.,3,2,2,3,0.0035686795885522355,0.016216216216216217,193.0,0.0051813471502590676
Audi,A4,AR Motorsport Ltd.,1,1,1,3,0.00019242880134350291,0.016216216216216217,212.0,0.0047169811320754715
Audi,A4,European Auto Gallery,3,3,3,3,0.012123014484640683,0.016216216216216217,176.66666666666666,0.0056603773584905665
Audi,A4,Sea to Sky Auto Group Inc,0,0,0,2,0.0020292491778042127,0.010810810810810811,212.0,0.0047169811320754715
Audi,A4,Yannis Autos,0,0,0,2,0.001242040445035337,0.010810810810810811,,
Audi,A4,Carget Automotive,2,1,1,2,0.0018193268490658456,0.010810810810810811,234.0,0.004273504273504274
Audi,A4,Only The Family Auto Sales Ltd.,1,1,1,2,0.0016268980477223427,0.010810810810810811,268.0,0.0037313432835820895
Audi,A4,Cherry Auto Inc,1,1,1,2,0.0011895598628507453,0.010810810810810811,246.0,0.0040650406504065045
Audi,A4,Moto Auto Ltd,1,0,0,2,0.0019067944860401652,0.010810810810810811,147.5,0.006779661016949152
Audi,A4,Chilliwack Volkswagen,2,2,0,2,0.0012770274998250648,0.010810810810810811,206.0,0.0048543689320388345
Audi,A4,Global Motors Inc.,1,1,1,2,0.0008746763697431951,0.010810810810810811,175.0,0.005714285714285714
Audi,A4,MB MOTORS,0,0,0,2,0.0039535371912392415,0.010810810810810811,65.0,0.015384615384615385
Audi,A4,Kenny U-Pull MTL,1,1,0,2,0.0011195857532712897,0.010810810810810811,232.5,0.004301075268817204
Audi,A4,Imaan Auto House Ltd.,2,1,0,2,0.0011895598628507453,0.010810810810810811,217.0,0.004608294930875576
Audi,A4,Top Gear Motors LLC - Washington,0,0,0,2,0.0004898187670561892,0.010810810810810811,60.5,0.01652892561983471
Dodge,Durango,Automobiles Paille Inc.,14,3,1,26,0.02323140438037926,0.143646408839779,217.76190476190476,0.004592171441067133
Dodge,Durango,Automobile Endirect.com,6,3,1,12,0.008956686026170318,0.06629834254143646,173.33333333333334,0.005769230769230769
Dodge,Durango,Bridge Valley,1,0,0,9,0.021954376880554197,0.049723756906077346,158.28571428571428,0.006317689530685921
Dodge,Durango,Sundance Chevrolet,4,1,0,9,0.012070533902456092,0.049723756906077346,183.85714285714286,0.005439005439005439
Dodge,Durango,FFUN Cars,0,0,0,5,0.0016443915751172067,0.027624309392265192,163.2,0.006127450980392158
Dodge,Durango,Yosh Shmenge Remarketing,3,1,0,5,0.003533692533762508,0.027624309392265192,127.5,0.00784313725490196
Dodge,Durango,Pioneer Chrysler BC,2,2,2,4,0.010478622909523476,0.022099447513812154,149.0,0.006711409395973154
Dodge,Durango,Era Classic,0,0,0,4,0.009026660135749773,0.022099447513812154,87.0,0.011494252873563218
Dodge,Durango,Parkrow Auto Sales Ltd,0,0,0,4,0.006070254006017774,0.022099447513812154,160.33333333333334,0.0062370062370062365
Dodge,Durango,Autospace Incorporated - Deals On Wheelz,0,0,0,4,0.011458260443635855,0.022099447513812154,152.66666666666666,0.006550218340611354
Dodge,Durango,Automobiles C.M.M Inc,0,0,0,3,0.0006647540410048283,0.016574585635359115,,
Dodge,Durango,Halifax Chrysler Dodge Ltd.,0,0,0,3,0.0004723252396613253,0.016574585635359115,99.33333333333333,0.010067114093959733
Dodge,Durango,Leavens Chrysler Dodge Jeep Ram,2,1,0,3,0.0021866909243579875,0.016574585635359115,94.0,0.010638297872340425
Dodge,Durango,Motomassi,1,1,1,3,0.0029039255475474075,0.016574585635359115,261.0,0.0038314176245210726
Dodge,Durango,Elite Auto Group - USA,2,1,0,3,0.003481211951577916,0.016574585635359115,162.0,0.006172839506172839
Dodge,Durango,Titanium Auto Group Ltd - BC,2,1,1,3,0.0013644951367993842,0.016574585635359115,247.0,0.004048582995951417
Dodge,Durango,Style Auto - 9052-5585 Quebec Inc,1,0,0,3,0.0018018333216709818,0.016574585635359115,120.0,0.008333333333333333
Dodge,Durango,9300-0032 Quebec Inc - Simon's Auto Groupe,0,0,0,2,0.0028339514379679518,0.011049723756906077,40.5,0.024691358024691357
Dodge,Durango,Redline Auto Mall,0,0,0,2,0.0009096634245329228,0.011049723756906077,140.0,0.007142857142857143
Dodge,Durango,Fulcrum Financials Inc,0,0,0,2,0.0004548317122664614,0.011049723756906077,56.0,0.017857142857142856
Dodge,Durango,Deragon Honda,0,0,0,2,0.0008746763697431951,0.011049723756906077,52.5,0.01904761904761905
Dodge,Durango,1964646 Ontario Inc - Auto Market,0,0,0,2,0.0009446504793226506,0.011049723756906077,148.0,0.006756756756756757
Dodge,Durango,Steve Marshall Motors 1996 ltd,1,0,0,2,0.0042159401021622,0.011049723756906077,128.0,0.0078125
Dodge,Durango,Wallace Automobiles,0,0,0,2,0.0009096634245329228,0.011049723756906077,112.0,0.008928571428571428
Dodge,Durango,Hinton Dodge & Jeep,1,0,0,2,0.002134210342173396,0.011049723756906077,215.5,0.004640371229698376
Dodge,Durango,Tala Auto Select,0,0,0,1,0.005475474074592401,0.0055248618784530384,,
Dodge,Durango,Kimco Steel,0,0,0,1,0.003848576026870058,0.0055248618784530384,,
Dodge,Durango,Myers Orleans Chrysler Dodge Jeep Ram Inc.,1,0,0,1,8.74676369743195e-05,0.0055248618784530384,150.0,0.006666666666666667
Dodge,Durango,Laplante Chrysler Dodge Jeep Ram Inc.,0,0,0,1,0.000524805821845917,0.0055248618784530384,94.0,0.010638297872340425
Dodge,Durango,Kia Magog,0,0,0,1,0.000699741095794556,0.0055248618784530384,150.0,0.006666666666666667
Nissan,Kicks,Albi Le Geant,5,2,1,8,0.005055629417115667,0.04419889502762431,123.14285714285714,0.008120649651972157
Nissan,Kicks,Applewood Nissan Richmond,4,4,4,8,0.0028514449653628156,0.04419889502762431,110.125,0.009080590238365494
Nissan,Kicks,Autorama 2000 Inc.,5,4,4,7,0.005860331677279407,0.03867403314917127,98.5,0.01015228426395939
Nissan,Kicks,2970-7528 Quebec Inc - H Gregoire/Lane1,2,2,0,6,0.009219088937093275,0.03314917127071823,139.33333333333334,0.007177033492822966
Nissan,Kicks,Hunt Club Nissan,4,4,4,5,0.0007347281505842838,0.027624309392265192,143.0,0.006993006993006993
Nissan,Kicks,Motortrendz,5,5,2,5,0.001731859212091526,0.027624309392265192,250.5,0.003992015968063872
Nissan,Kicks,Hertz Canada,4,4,4,4,0.0005947799314253726,0.022099447513812154,227.66666666666666,0.004392386530014641
Nissan,Kicks,6929290 Canada Corporation,4,4,4,4,0.004740745924008117,0.022099447513812154,258.0,0.003875968992248062
Nissan,Kicks,Courtier Automobile Superieur,3,3,2,3,0.0034987054789727802,0.016574585635359115,85.0,0.011764705882352941
Nissan,Kicks,Carleton Place Ford Inc.,3,2,1,3,0.0011720663354558814,0.016574585635359115,,
Nissan,Kicks,Bayview Auto Sales,2,2,1,3,0.0007872087327688755,0.016574585635359115,137.66666666666666,0.007263922518159807
Nissan,Kicks,Sundance Chevrolet,3,2,0,3,0.012070533902456092,0.016574585635359115,127.0,0.007874015748031496
Nissan,Kicks,Morrey Nissan Of Burnaby,2,2,1,3,0.0007697152053740117,0.016574585635359115,106.5,0.009389671361502348
Nissan,Kicks,Olivier Kia McMasterville,3,2,2,3,0.0009271569519277868,0.016574585635359115,214.5,0.004662004662004662
Nissan,Kicks,2343654 Ontario Inc. - 401 Dixie Nissan,3,2,1,3,0.000699741095794556,0.016574585635359115,103.66666666666667,0.009646302250803858
Nissan,Kicks,Lorne Auto Inc - Cargo Auto,3,2,0,3,0.0002624029109229585,0.016574585635359115,191.0,0.005235602094240838
Nissan,Kicks,2631273 Ontario Inc.,3,3,2,3,0.0003148834931075502,0.016574585635359115,,
Nissan,Kicks,401 Auto RV Canada Inc - Cambridge,2,1,0,2,0.0034112378419984607,0.011049723756906077,281.0,0.0035587188612099642
Nissan,Kicks,Dilawri Chrysler Dodge Jeep,2,2,2,2,0.0019767685956196207,0.011049723756906077,119.0,0.008403361344537815
Nissan,Kicks,Myers Kanata Nis Inc. - Myers Kanata Nissan,2,2,1,2,0.0002449093835280946,0.011049723756906077,,
Nissan,Kicks,ReCar,2,2,1,2,0.003008886711916591,0.011049723756906077,269.0,0.0037174721189591076
Nissan,Kicks,Maple Ridge Volkswagen,2,2,2,2,0.0011020922258764257,0.011049723756906077,188.5,0.005305039787798408
Nissan,Kicks,Gorrud Limited,2,2,1,2,0.0009446504793226506,0.011049723756906077,212.5,0.004705882352941176
Nissan,Kicks,South London Nissan - S NIS Auto LP,2,2,1,2,0.000174935273948639,0.011049723756906077,124.0,0.008064516129032258
Nissan,Kicks,Kia Quebec - 9154-7323 Quebec Inc,2,2,2,2,0.0002274158561332307,0.011049723756906077,269.0,0.0037174721189591076
Nissan,Kicks,Vancouver Auto Liquidation Center,2,2,2,2,0.001399482191589112,0.011049723756906077,247.0,0.004048582995951417
Nissan,Kicks,Mark Wilson's Better Used Cars,2,2,1,2,0.003393744314603597,0.011049723756906077,87.0,0.011494252873563218
Nissan,Kicks,9131-2561 Quebec Inc - Entrepot Auto Durocher,2,2,1,2,0.00033237702050241413,0.011049723756906077,162.0,0.006172839506172839
Nissan,Kicks,Automobile Endirect.com,1,0,0,2,0.008956686026170318,0.011049723756906077,36.0,0.027777777777777776
Nissan,Kicks,Vernon Nissan - Vernon Titanium Autogroup Ltd.,2,2,2,2,0.0009096634245329228,0.011049723756906077,111.0,0.009009009009009009
GMC,Acadia,Parkrow Auto Sales Ltd,0,0,0,16,0.006070254006017774,0.09090909090909091,170.5,0.005865102639296188
GMC,Acadia,Sundance Chevrolet,5,4,1,15,0.012070533902456092,0.08522727272727272,115.3,0.008673026886383347
GMC,Acadia,Autospace Incorporated - Deals On Wheelz,2,2,2,12,0.011458260443635855,0.06818181818181818,161.125,0.0062063615205585725
GMC,Acadia,Automobiles Paille Inc.,5,5,2,11,0.02323140438037926,0.0625,152.0,0.006578947368421052
GMC,Acadia,Bridge Valley,4,3,2,9,0.021954376880554197,0.05113636363636364,141.875,0.007048458149779736
GMC,Acadia,Era Classic,1,1,0,8,0.009026660135749773,0.045454545454545456,158.33333333333334,0.00631578947368421
GMC,Acadia,Vancouver Top Auto Sales Ltd,0,0,0,5,0.0021691973969631237,0.028409090909090908,90.5,0.011049723756906077
GMC,Acadia,2776588 Ontario Limited - Trucktown,2,1,0,4,0.00851934784129872,0.022727272727272728,157.5,0.006349206349206349
GMC,Acadia,Abby's Auto Sales,2,0,0,3,0.0001224546917640473,0.017045454545454544,,
GMC,Acadia,Moto Auto Ltd,1,1,1,3,0.0019067944860401652,0.017045454545454544,92.5,0.010810810810810811
GMC,Acadia,Redline Auto Mall,0,0,0,3,0.0009096634245329228,0.017045454545454544,134.5,0.007434944237918215
GMC,Acadia,Style Auto - 9052-5585 Quebec Inc,0,0,0,3,0.0018018333216709818,0.017045454545454544,95.0,0.010526315789473684
GMC,Acadia,1888959 Alberta Ltd,0,0,0,3,0.0013295080820096565,0.017045454545454544,164.33333333333334,0.006085192697768763
GMC,Acadia,Elite Auto Group - USA,0,0,0,2,0.003481211951577916,0.011363636363636364,86.0,0.011627906976744186
GMC,Acadia,EV Elite Auto Sales,0,0,0,2,0.004810720033587573,0.011363636363636364,168.5,0.005934718100890208
GMC,Acadia,Green Tag Auto,1,1,0,2,0.001067105171086698,0.011363636363636364,218.0,0.0045871559633027525
GMC,Acadia,Gateway Leasing - East,1,0,0,2,0.0063326569169407316,0.011363636363636364,118.0,0.00847457627118644
GMC,Acadia,Offshore Motors,0,0,0,2,0.001242040445035337,0.011363636363636364,102.0,0.00980392156862745
GMC,Acadia,Haldimand Motors LTD,0,0,0,2,0.003463718424183052,0.011363636363636364,52.0,0.019230769230769232
GMC,Acadia,JR Motorsport Experts Inc.,0,0,0,2,0.0006472605136099643,0.011363636363636364,50.0,0.02
GMC,Acadia,KH Investments Ltd,0,0,0,2,0.0012770274998250648,0.011363636363636364,56.0,0.017857142857142856
GMC,Acadia,MB MOTORS,0,0,0,2,0.0039535371912392415,0.011363636363636364,60.5,0.01652892561983471
GMC,Acadia,Overdrive Motors Inc,0,0,0,2,0.0011895598628507453,0.011363636363636364,181.5,0.005509641873278237
GMC,Acadia,Toronto Auto Group,2,2,0,2,0.002099223287383668,0.011363636363636364,211.0,0.004739336492890996
GMC,Acadia,Concept Auto,0,0,0,2,0.0021866909243579875,0.011363636363636364,186.5,0.005361930294906166
GMC,Acadia,Your Way Auto,1,0,0,2,0.0011720663354558814,0.011363636363636364,241.0,0.004149377593360996
GMC,Acadia,2622354 Ontario Limited - Maple Auto,0,0,0,2,0.00215170386956826,0.011363636363636364,176.5,0.0056657223796034
GMC,Acadia,Automobile Endirect.com,0,0,0,2,0.008956686026170318,0.011363636363636364,,
GMC,Acadia,Canada's Motors Place Inc,0,0,0,1,0.002274158561332307,0.005681818181818182,178.0,0.0056179775280898875
GMC,Acadia,Sisley For Honda,1,0,0,1,0.002624029109229585,0.005681818181818182,,
Nissan,Versa,Tala Auto Select,10,10,9,11,0.005475474074592401,0.0650887573964497,163.6,0.006112469437652812
Nissan,Versa,9399-6775 Quebec Inc / J.P. Moteurs,3,3,3,5,0.0015394304107480233,0.029585798816568046,224.33333333333334,0.004457652303120356
Nissan,Versa,Alpha Auto Access Ltd.,5,5,5,5,0.0016094045203274788,0.029585798816568046,136.75,0.007312614259597806
Nissan,Versa,Kimco Steel,2,1,1,4,0.003848576026870058,0.023668639053254437,130.0,0.007692307692307693
Nissan,Versa,Grand Auto Group,2,2,2,4,0.0014519627737737037,0.023668639053254437,107.0,0.009345794392523364
Nissan,Versa,0960216 B.C. Ltd.,1,1,1,4,0.00033237702050241413,0.023668639053254437,211.0,0.004739336492890996
Nissan,Versa,Pret Auto Partez - Services Financiers CSM Inc.,3,2,1,3,0.0020467427051990765,0.01775147928994083,170.0,0.0058823529411764705
Nissan,Versa,2171574 Ontario Inc. - Guru Auto Service,2,2,1,3,0.00587782520467427,0.01775147928994083,219.0,0.0045662100456621
Nissan,Versa,Auto Highlander,0,0,0,3,0.0001224546917640473,0.01775147928994083,201.0,0.004975124378109453
Nissan,Versa,Automania Inc,2,0,0,3,0.0005772864040305087,0.01775147928994083,85.0,0.011764705882352941
Nissan,Versa,CREDITAUTOSOLUTION,3,3,3,3,0.0015044433559582954,0.01775147928994083,250.5,0.003992015968063872
Nissan,Versa,Super Sales Auto,3,2,2,3,0.0011895598628507453,0.01775147928994083,95.5,0.010471204188481676
Nissan,Versa,Kenny U-Pull Ottawa,1,1,1,3,0.0036036666433419636,0.01775147928994083,264.0,0.003787878787878788
Nissan,Versa,Autocorrect Motors Corp.,3,3,3,3,0.001924288013435029,0.01775147928994083,161.0,0.006211180124223602
Nissan,Versa,Lily Auto,3,3,3,3,0.004023511300818697,0.01775147928994083,239.0,0.0041841004184100415
Nissan,Versa,Auto Roco - 9411-0343 Quebec Inc,1,1,1,2,0.0015219368833531593,0.011834319526627219,105.0,0.009523809523809525
Nissan,Versa,Kyler Auto Sales,0,0,0,2,8.74676369743195e-05,0.011834319526627219,78.5,0.012738853503184714
Nissan,Versa,Peachwood Motors Inc,1,1,1,2,0.0015219368833531593,0.011834319526627219,152.5,0.006557377049180328
Nissan,Versa,Groupe Auto Fb,0,0,0,2,0.0007347281505842838,0.011834319526627219,82.5,0.012121212121212121
Nissan,Versa,Rodney's Auto Sales,1,1,1,2,0.00071723462318942,0.011834319526627219,62.5,0.016
Nissan,Versa,Flyup Sky Auto,1,1,1,2,0.0011195857532712897,0.011834319526627219,45.0,0.022222222222222223
Nissan,Versa,Easy Global Trade Inc.,0,0,0,2,0.0009796375341123785,0.011834319526627219,55.5,0.018018018018018018
Nissan,Versa,Mcbh,1,1,1,2,0.00071723462318942,0.011834319526627219,104.0,0.009615384615384616
Nissan,Versa,Automobiles InterSave Inc.,1,1,1,2,0.0004023511300818697,0.011834319526627219,128.5,0.007782101167315175
Nissan,Versa,Myers Kanata Nis Inc. - Myers Kanata Nissan,0,0,0,2,0.0002449093835280946,0.011834319526627219,103.5,0.00966183574879227
Nissan,Versa,Parfait Auto - 9467-7481 Quebec Inc.,2,2,2,2,0.00019242880134350291,0.011834319526627219,43.0,0.023255813953488372
Nissan,Versa,Kenny U-Pull MTL,1,1,1,2,0.0011195857532712897,0.011834319526627219,43.0,0.023255813953488372
Nissan,Versa,Foxa Auto,0,0,0,2,0.000349870547897278,0.011834319526627219,65.0,0.015384615384615385
Nissan,Versa,961 Autos Inc,1,1,1,2,0.0005772864040305087,0.011834319526627219,261.0,0.0038314176245210726
Nissan,Versa,9424-1965 Quebec Inc - HMS Auto,2,2,1,2,0.000524805821845917,0.011834319526627219,,
Chevrolet,Silverado 2500HD,Automobiles Paille Inc.,4,1,0,23,0.02323140438037926,0.13690476190476192,196.3125,0.005093919134033747
Chevrolet,Silverado 2500HD,Bridge Valley,0,0,0,19,0.021954376880554197,0.1130952380952381,169.75,0.005891016200294551
Chevrolet,Silverado 2500HD,Marsh Auto Sales LLC,0,0,0,12,0.0020467427051990765,0.07142857142857142,99.75,0.010025062656641603
Chevrolet,Silverado 2500HD,Gateway Leasing - East,1,0,0,10,0.0063326569169407316,0.05952380952380952,120.16666666666667,0.008321775312066574
Chevrolet,Silverado 2500HD,2776588 Ontario Limited - Trucktown,0,0,0,9,0.00851934784129872,0.05357142857142857,111.625,0.008958566629339306
Chevrolet,Silverado 2500HD,Yosh Shmenge Remarketing,1,0,0,8,0.003533692533762508,0.047619047619047616,99.6,0.010040160642570281
Chevrolet,Silverado 2500HD,Hinton Dodge & Jeep,0,0,0,8,0.002134210342173396,0.047619047619047616,186.875,0.005351170568561873
Chevrolet,Silverado 2500HD,Hinton Chrysler,0,0,0,6,0.0022566650339374433,0.03571428571428571,195.5,0.005115089514066497
Chevrolet,Silverado 2500HD,R.S. Car Sales Ltd,0,0,0,6,0.003936043663844377,0.03571428571428571,172.75,0.005788712011577424
Chevrolet,Silverado 2500HD,Explorer Van Canada,0,0,0,5,0.0016968721573017984,0.02976190476190476,97.5,0.010256410256410256
Chevrolet,Silverado 2500HD,1068827 Ontario Inc.,2,1,1,5,0.004320901266531383,0.02976190476190476,212.0,0.0047169811320754715
Chevrolet,Silverado 2500HD,Midtown Motors,0,0,0,4,0.002274158561332307,0.023809523809523808,154.5,0.006472491909385114
Chevrolet,Silverado 2500HD,Buy Metro Preowned Auto Sales Ltd.,0,0,0,4,0.002816457910573088,0.023809523809523808,163.0,0.006134969325153374
Chevrolet,Silverado 2500HD,Sundance Chevrolet,0,0,0,3,0.012070533902456092,0.017857142857142856,122.0,0.00819672131147541
Chevrolet,Silverado 2500HD,Entreprise Brothers,0,0,0,2,0.0011720663354558814,0.011904761904761904,92.0,0.010869565217391304
Chevrolet,Silverado 2500HD,European Auto Gallery,1,1,1,2,0.012123014484640683,0.011904761904761904,245.0,0.004081632653061225
Chevrolet,Silverado 2500HD,Bill Spencer Chevrolet,2,1,0,2,0.0007522216779791477,0.011904761904761904,268.0,0.0037313432835820895
Chevrolet,Silverado 2500HD,All Purpose Towing,0,0,0,2,0.001049611643691834,0.011904761904761904,156.0,0.00641025641025641
Chevrolet,Silverado 2500HD,9211-0345 Quebec Inc.,0,0,0,2,0.0006297669862151004,0.011904761904761904,276.0,0.0036231884057971015
Chevrolet,Silverado 2500HD,Norman Motor Group,0,0,0,2,0.0005772864040305087,0.011904761904761904,270.0,0.003703703703703704
Chevrolet,Silverado 2500HD,2547945 Ontario Inc,0,0,0,2,0.0024490938352809462,0.011904761904761904,210.0,0.004761904761904762
Chevrolet,Silverado 2500HD,2062122 Ontario Inc. - Autolocate,0,0,0,2,0.00071723462318942,0.011904761904761904,102.0,0.00980392156862745
Chevrolet,Silverado 2500HD,Les Courtiers Automobile Norsud,0,0,0,1,0.0002449093835280946,0.005952380952380952,87.0,0.011494252873563218
Chevrolet,Silverado 2500HD,Les Automobiles Bruno Giguere Inc,0,0,0,1,3.4987054789727804e-05,0.005952380952380952,,
Chevrolet,Silverado 2500HD,Grace Motors,0,0,0,1,5.24805821845917e-05,0.005952380952380952,93.0,0.010752688172043012
Chevrolet,Silverado 2500HD,Kaylor Auto Group,0,0,0,1,0.0015394304107480233,0.005952380952380952,43.0,0.023255813953488372
Chevrolet,Silverado 2500HD,Jzap LLC,0,0,0,1,5.24805821845917e-05,0.005952380952380952,115.0,0.008695652173913044
Chevrolet,Silverado 2500HD,Parkrow Auto Sales Ltd,0,0,0,1,0.006070254006017774,0.005952380952380952,238.0,0.004201680672268907
Chevrolet,Silverado 2500HD,Parkway Auto Trade,1,0,0,1,0.0013644951367993842,0.005952380952380952,99.0,0.010101010101010102
Chevrolet,Silverado 2500HD,Robinson Buick GMC,0,0,0,1,0.00019242880134350291,0.005952380952380952,94.0,0.010638297872340425
Chevrolet,Traverse,EV Elite Auto Sales,1,0,0,11,0.004810720033587573,0.0658682634730539,158.27272727272728,0.006318207926479035
Chevrolet,Traverse,Automobiles Paille Inc.,4,3,3,11,0.02323140438037926,0.0658682634730539,133.125,0.007511737089201878
Chevrolet,Traverse,Bridge Valley,3,2,0,9,0.021954376880554197,0.05389221556886228,226.28571428571428,0.004419191919191919
Chevrolet,Traverse,Island Park Auto Sales Inc.,3,0,0,6,0.001731859212091526,0.03592814371257485,185.0,0.005405405405405406
Chevrolet,Traverse,Autospace Incorporated - Deals On Wheelz,0,0,0,6,0.011458260443635855,0.03592814371257485,171.66666666666666,0.005825242718446602
Chevrolet,Traverse,1068827 Ontario Inc.,0,0,0,5,0.004320901266531383,0.029940119760479042,164.25,0.0060882800608828
Chevrolet,Traverse,Era Classic,1,1,1,5,0.009026660135749773,0.029940119760479042,206.5,0.004842615012106538
Chevrolet,Traverse,Concept Auto,0,0,0,5,0.0021866909243579875,0.029940119760479042,176.0,0.005681818181818182
Chevrolet,Traverse,9391-2384 Quebec Inc,3,3,3,5,0.0013644951367993842,0.029940119760479042,166.5,0.006006006006006006
Chevrolet,Traverse,583455 Saskatchewan Ltd - Triple Seven Chrysler,2,1,0,4,0.002746483800993632,0.023952095808383235,155.25,0.00644122383252818
Chevrolet,Traverse,6929290 Canada Corporation,0,0,0,4,0.004740745924008117,0.023952095808383235,,
Chevrolet,Traverse,Parkrow Auto Sales Ltd,1,1,1,4,0.006070254006017774,0.023952095808383235,154.66666666666666,0.006465517241379311
Chevrolet,Traverse,Automobile Endirect.com,2,1,0,3,0.008956686026170318,0.017964071856287425,148.0,0.006756756756756757
Chevrolet,Traverse,Midcan Brokers Inc.,1,1,1,3,0.003341263732419005,0.017964071856287425,143.5,0.006968641114982578
Chevrolet,Traverse,Orleans Mitsubishi,0,0,0,3,0.0008571828423483311,0.017964071856287425,183.0,0.00546448087431694
Chevrolet,Traverse,Patterson Auto Sales Inc.,0,0,0,3,0.0020117556504093484,0.017964071856287425,182.0,0.005494505494505495
Chevrolet,Traverse,Style Auto - 9052-5585 Quebec Inc,2,1,1,3,0.0018018333216709818,0.017964071856287425,201.0,0.004975124378109453
Chevrolet,Traverse,Sea to Sky Auto Group Inc,0,0,0,3,0.0020292491778042127,0.017964071856287425,185.0,0.005405405405405406
Chevrolet,Traverse,9578862 Canada Inc - Prio Auto Sales,2,1,1,3,0.007487229725001749,0.017964071856287425,,
Chevrolet,Traverse,Sundance Chevrolet,1,0,0,3,0.012070533902456092,0.017964071856287425,62.0,0.016129032258064516
