,Make,Model,Year,Trim,Buyer,Greater100,Greater105,Greater110,Purchase Count,Market Share,Particular Market Share,Purchase Age,Inverse Age
1232,Ford,Focus,2013,4dr Sdn SE,Petrie Ford,1,1,1,1,0.0009446504793226506,0.047619047619047616,,
1233,Ford,Focus,2013,4dr Sdn SE,Oshawa Fine Auto Sales,0,0,0,1,0.0002274158561332307,0.047619047619047616,,
1234,Ford,Focus,2013,4dr Sdn SE,N and G Auto,0,0,0,1,0.0004898187670561892,0.047619047619047616,120.0,0.008333333333333333
1235,Ford,Focus,2013,4dr Sdn SE,Markham Honda,1,1,0,1,0.0023091456161220348,0.047619047619047616,267.0,0.003745318352059925
1236,Ford,Focus,2013,4dr Sdn SE,Jordan Auto Sales Inc.,0,0,0,1,0.0001574417465537751,0.047619047619047616,249.0,0.004016064257028112
1237,Ford,Focus,2013,4dr Sdn SE,Hummarh Autos Inc,0,0,0,1,0.00143446924637884,0.047619047619047616,,
1238,Ford,Focus,2013,4dr Sdn SE,Easy Global Trade Inc.,0,0,0,1,0.0009796375341123785,0.047619047619047616,57.0,0.017543859649122806
1239,Ford,Focus,2013,4dr Sdn SE,Concept Auto,1,1,0,1,0.0021866909243579875,0.047619047619047616,269.0,0.0037174721189591076
1240,Ford,Focus,2013,4dr Sdn SE,Carify Auto Corp,0,0,0,1,0.0011545728080610174,0.047619047619047616,,
1241,Ford,Focus,2013,4dr Sdn SE,Auto Via,1,1,1,1,0.00033237702050241413,0.047619047619047616,85.0,0.011764705882352941
1242,Ford,Focus,2013,4dr Sdn SE,Auto Grost,1,1,0,1,0.0002973899657126863,0.047619047619047616,,
1243,Ford,Focus,2013,4dr Sdn SE,Antepli Quality Used Car Sales,0,0,0,1,0.0006297669862151004,0.047619047619047616,218.0,0.0045871559633027525
1244,Ford,Focus,2013,4dr Sdn SE,961 Motor Cars Ltd.,0,0,0,1,6.997410957945561e-05,0.047619047619047616,45.0,0.022222222222222223
1245,Ford,Focus,2013,4dr Sdn SE,9436-2522 Quebec Inc,0,0,0,1,0.0017843397942761178,0.047619047619047616,176.0,0.005681818181818182
1246,Ford,Focus,2013,4dr Sdn SE,United Stars Auto Ltd,0,0,0,1,0.00043733818487159753,0.047619047619047616,269.0,0.0037174721189591076
1247,Ford,Focus,2014,4dr Sdn SE,Petrie Ford,2,1,1,2,0.0009446504793226506,0.09523809523809523,,
1248,Ford,Focus,2014,4dr Sdn SE,9209-5462 Qc Inc,1,1,1,2,0.0050031488349310755,0.09523809523809523,172.0,0.005813953488372093
1249,Ford,Focus,2014,4dr Sdn SE,2171574 Ontario Inc. - Guru Auto Service,1,1,1,1,0.00587782520467427,0.047619047619047616,239.0,0.0041841004184100415
1250,Ford,Focus,2014,4dr Sdn SE,Jordan Auto Sales Inc.,0,0,0,1,0.0001574417465537751,0.047619047619047616,249.0,0.004016064257028112
1251,Ford,Focus,2014,4dr Sdn SE,Scarborough Auto Group - Octane Used Cars,1,1,1,1,0.0009446504793226506,0.047619047619047616,144.0,0.006944444444444444
1252,Ford,Focus,2014,4dr Sdn SE,Saugans Automobiles Inc - Motor Palace,0,0,0,1,0.0008396893149534672,0.047619047619047616,,
1253,Ford,Focus,2014,4dr Sdn SE,Sami Auto Care,1,1,1,1,0.0002099223287383668,0.047619047619047616,87.0,0.011494252873563218
1254,Ford,Focus,2014,4dr Sdn SE,Rideau Service Centre,1,1,1,1,0.0006122734588202366,0.047619047619047616,192.0,0.005208333333333333
1255,Ford,Focus,2014,4dr Sdn SE,Neuf Etoiles Moteurs Inc.,0,0,0,1,0.00013994821915891122,0.047619047619047616,108.0,0.009259259259259259
1256,Ford,Focus,2014,4dr Sdn SE,Markham Honda,1,1,0,1,0.0023091456161220348,0.047619047619047616,267.0,0.003745318352059925
1257,Ford,Focus,2014,4dr Sdn SE,Easy Global Trade Inc.,0,0,0,1,0.0009796375341123785,0.047619047619047616,57.0,0.017543859649122806
1258,Ford,Focus,2014,4dr Sdn SE,Corcon Auto Sales,1,1,0,1,0.001591910992932615,0.047619047619047616,248.0,0.004032258064516129
1259,Ford,Focus,2014,4dr Sdn SE,Concept Auto,1,1,0,1,0.0021866909243579875,0.047619047619047616,269.0,0.0037174721189591076
1260,Ford,Focus,2014,4dr Sdn SE,Carify Auto Corp,0,0,0,1,0.0011545728080610174,0.047619047619047616,,
1261,Ford,Focus,2014,4dr Sdn SE,Auto Via,1,1,1,1,0.00033237702050241413,0.047619047619047616,85.0,0.011764705882352941
1262,Ford,Focus,2014,4dr Sdn SE,Auto Grost,1,1,0,1,0.0002973899657126863,0.047619047619047616,,
1263,Ford,Focus,2014,4dr Sdn SE,Antepli Quality Used Car Sales,0,0,0,1,0.0006297669862151004,0.047619047619047616,218.0,0.0045871559633027525
1264,Ford,Focus,2014,4dr Sdn SE,9578862 Canada Inc - Prio Auto Sales,1,1,1,1,0.007487229725001749,0.047619047619047616,253.0,0.003952569169960474
1265,Ford,Focus,2014,4dr Sdn SE,United Stars Auto Ltd,0,0,0,1,0.00043733818487159753,0.047619047619047616,269.0,0.0037174721189591076
1266,Volkswagen,Tiguan,2018,Highline 4MOTION,0702920 B.C Ltd. - Harris Mazda Nanaimo,1,1,1,1,0.0007347281505842838,0.1,149.0,0.006711409395973154
1267,Volkswagen,Tiguan,2018,Highline 4MOTION,Automobile Endirect.com,0,0,0,1,0.008956686026170318,0.1,64.0,0.015625
1268,Volkswagen,Tiguan,2018,Highline 4MOTION,Autorama 2000 Inc.,1,1,1,1,0.005860331677279407,0.1,,
1269,Volkswagen,Tiguan,2018,Highline 4MOTION,Kia Magog,0,0,0,1,0.000699741095794556,0.1,,
1270,Volkswagen,Tiguan,2018,Highline 4MOTION,M.D. Autohaus Inc,1,1,1,1,0.0002274158561332307,0.1,148.0,0.006756756756756757
1271,Volkswagen,Tiguan,2018,Highline 4MOTION,Pioneer Chrysler BC,1,1,1,1,0.010478622909523476,0.1,,
1272,Volkswagen,Tiguan,2018,Highline 4MOTION,St-Jerome Auto Depot Inc.,0,0,0,1,0.0006472605136099643,0.1,52.0,0.019230769230769232
1273,Volkswagen,Tiguan,2018,Highline 4MOTION,Vancouver Auto Liquidation Center,1,1,1,1,0.001399482191589112,0.1,93.0,0.010752688172043012
1274,Volkswagen,Tiguan,2018,Highline 4MOTION,Volkswagen Lachute,0,0,0,1,5.24805821845917e-05,0.1,64.0,0.015625
1275,Volkswagen,Tiguan,2018,Highline 4MOTION,Your Way Auto,1,0,0,1,0.0011720663354558814,0.1,93.0,0.010752688172043012
1276,Toyota,Camry,2021,SE Auto,401 Auto RV Canada Inc. - Cambridge,1,0,0,1,0.0008746763697431951,0.5,36.0,0.027777777777777776
1277,Toyota,Camry,2021,SE Auto,Toronto Car Sales,0,0,0,1,0.0006297669862151004,0.5,52.0,0.019230769230769232
1278,Chevrolet,Cruze Limited,2016,4dr Sdn LT w/1LT,9209-5462 Qc Inc,0,0,0,1,0.0050031488349310755,0.125,53.0,0.018867924528301886
1279,Chevrolet,Cruze Limited,2016,4dr Sdn LT w/1LT,Cargiant Motors Ltd,0,0,0,1,0.0009971310615072423,0.125,240.0,0.004166666666666667
1280,Chevrolet,Cruze Limited,2016,4dr Sdn LT w/1LT,Flair Motors,0,0,0,1,0.0004723252396613253,0.125,121.0,0.008264462809917356
1281,Chevrolet,Cruze Limited,2016,4dr Sdn LT w/1LT,Location MAP Leasing,1,1,1,1,0.0011545728080610174,0.125,267.0,0.003745318352059925
1282,Chevrolet,Cruze Limited,2016,4dr Sdn LT w/1LT,Ottawa Auto Sales,0,0,0,1,3.4987054789727804e-05,0.125,80.0,0.0125
1283,Chevrolet,Cruze Limited,2016,4dr Sdn LT w/1LT,Pioneer Chrysler BC,1,1,0,1,0.010478622909523476,0.125,,
1284,Chevrolet,Cruze Limited,2016,4dr Sdn LT w/1LT,Tricity Mitsubishi,1,1,1,1,0.0008047022601637394,0.125,149.0,0.006711409395973154
1285,Chevrolet,Cruze Limited,2016,4dr Sdn LT w/1LT,Unicar Auto Group,1,1,0,1,0.0023616261983066267,0.125,,
1286,Ford,Edge,2018,SEL AWD,2120004 Alberta Ltd - Diamond Motors,1,0,0,1,0.002221677979147715,0.14285714285714285,,
1287,Ford,Edge,2018,SEL AWD,Autorama 2000 Inc.,0,0,0,1,0.005860331677279407,0.14285714285714285,45.0,0.022222222222222223
1288,Ford,Edge,2018,SEL AWD,Carevo Auto Solutions,1,0,0,1,0.0012595339724302008,0.14285714285714285,192.0,0.005208333333333333
1289,Ford,Edge,2018,SEL AWD,Go Auto Wholesale - AB,1,0,0,1,0.005283045273248898,0.14285714285714285,,
1290,Ford,Edge,2018,SEL AWD,Openroad Infiniti Langley - OpenRoad Auto Group Limited,1,1,1,1,0.000524805821845917,0.14285714285714285,266.0,0.0037593984962406013
1291,Ford,Edge,2018,SEL AWD,Petrie Ford,1,1,0,1,0.0009446504793226506,0.14285714285714285,183.0,0.00546448087431694
1292,Ford,Edge,2018,SEL AWD,Redline Auto Mall,0,0,0,1,0.0009096634245329228,0.14285714285714285,37.0,0.02702702702702703
1293,Ford,F-150,2021,LARIAT 4WD SuperCrew 5.5' Box,Automobiles Paille Inc.,2,2,1,8,0.02323140438037926,0.2222222222222222,147.125,0.006796941376380629
1294,Ford,F-150,2021,LARIAT 4WD SuperCrew 5.5' Box,Gateway Leasing,1,1,1,4,0.008466867259114127,0.1111111111111111,159.0,0.006289308176100629
1295,Ford,F-150,2021,LARIAT 4WD SuperCrew 5.5' Box,Bridge Valley,0,0,0,4,0.021954376880554197,0.1111111111111111,78.5,0.012738853503184714
1296,Ford,F-150,2021,LARIAT 4WD SuperCrew 5.5' Box,Gateway Leasing - East,0,0,0,3,0.0063326569169407316,0.08333333333333333,127.0,0.007874015748031496
1297,Ford,F-150,2021,LARIAT 4WD SuperCrew 5.5' Box,Midcan Brokers Inc.,0,0,0,2,0.003341263732419005,0.05555555555555555,183.0,0.00546448087431694
1298,Ford,F-150,2021,LARIAT 4WD SuperCrew 5.5' Box,1202894 Ontario Inc - Edwards Mazda,1,1,1,1,0.002484080890070674,0.027777777777777776,,
1299,Ford,F-150,2021,LARIAT 4WD SuperCrew 5.5' Box,Prime Line Auto Group,0,0,0,1,0.0007347281505842838,0.027777777777777776,,
1300,Ford,F-150,2021,LARIAT 4WD SuperCrew 5.5' Box,Pioneer Chrysler BC,1,0,0,1,0.010478622909523476,0.027777777777777776,,
1301,Ford,F-150,2021,LARIAT 4WD SuperCrew 5.5' Box,Pacific Nations Auto Sales And Finance Ltd,0,0,0,1,0.0008047022601637394,0.027777777777777776,129.0,0.007751937984496124
1302,Ford,F-150,2021,LARIAT 4WD SuperCrew 5.5' Box,Mark Wilson's Better Used Cars,1,0,0,1,0.003393744314603597,0.027777777777777776,,
1303,Ford,F-150,2021,LARIAT 4WD SuperCrew 5.5' Box,Go Auto Wholesale - AB,0,0,0,1,0.005283045273248898,0.027777777777777776,147.0,0.006802721088435374
1304,Ford,F-150,2021,LARIAT 4WD SuperCrew 5.5' Box,Entreprise Brothers,0,0,0,1,0.0011720663354558814,0.027777777777777776,269.0,0.0037174721189591076
1305,Ford,F-150,2021,LARIAT 4WD SuperCrew 5.5' Box,1716858 Ontario Inc.,0,0,0,1,0.0028864320201525437,0.027777777777777776,191.0,0.005235602094240838
1306,Ford,F-150,2021,LARIAT 4WD SuperCrew 5.5' Box,East Coast Financing,0,0,0,1,0.0005772864040305087,0.027777777777777776,34.0,0.029411764705882353
1307,Ford,F-150,2021,LARIAT 4WD SuperCrew 5.5' Box,EV Elite Auto Sales,0,0,0,1,0.004810720033587573,0.027777777777777776,241.0,0.004149377593360996
1308,Ford,F-150,2021,LARIAT 4WD SuperCrew 5.5' Box,Brown's Volkswagen - Sherwood AutoHaus Ltd,0,0,0,1,0.0007697152053740117,0.027777777777777776,116.0,0.008620689655172414
1309,Ford,F-150,2021,LARIAT 4WD SuperCrew 5.5' Box,Automobile Endirect.com,1,1,0,1,0.008956686026170318,0.027777777777777776,268.0,0.0037313432835820895
1310,Ford,F-150,2021,LARIAT 4WD SuperCrew 5.5' Box,2776588 Ontario Limited - Trucktown,0,0,0,1,0.00851934784129872,0.027777777777777776,88.0,0.011363636363636364
1311,Ford,F-150,2021,LARIAT 4WD SuperCrew 5.5' Box,2547945 Ontario Inc,0,0,0,1,0.0024490938352809462,0.027777777777777776,281.0,0.0035587188612099642
1312,Ford,F-150,2021,LARIAT 4WD SuperCrew 5.5' Box,Toronto Auto Group,0,0,0,1,0.002099223287383668,0.027777777777777776,185.0,0.005405405405405406
1313,Kia,Forte,2022,EX IVT,2970-7528 Quebec Inc - H Gregoire/Lane1,1,0,0,1,0.009219088937093275,0.5,276.0,0.0036231884057971015
1314,Kia,Forte,2022,EX IVT,Unicool Auto Sales Inc,1,1,1,1,0.0008921698971380589,0.5,253.0,0.003952569169960474
1315,Hyundai,Elantra,2019,Preferred Auto,Courtier Automobile Superieur,2,2,2,2,0.0034987054789727802,0.4,,
1316,Hyundai,Elantra,2019,Preferred Auto,1514831 Ontario Limited - Pathway Hyundai,1,1,1,1,0.0014169757189839759,0.2,239.0,0.0041841004184100415
1317,Hyundai,Elantra,2019,Preferred Auto,7767579 Canada Inc - Nexgen Cars Canada,1,1,1,1,0.0036036666433419636,0.2,178.0,0.0056179775280898875
1318,Hyundai,Elantra,2019,Preferred Auto,Unicar Auto Group,1,1,1,1,0.0023616261983066267,0.2,238.0,0.004201680672268907
1319,Honda,Civic Sedan,2018,SE CVT,401 Auto RV Canada Inc - Cambridge,1,1,1,1,0.0034112378419984607,0.1111111111111111,162.0,0.006172839506172839
1320,Honda,Civic Sedan,2018,SE CVT,6929290 Canada Corporation,1,1,1,1,0.004740745924008117,0.1111111111111111,,
1321,Honda,Civic Sedan,2018,SE CVT,9578862 Canada Inc - Prio Auto Sales,1,1,0,1,0.007487229725001749,0.1111111111111111,267.0,0.003745318352059925
1322,Honda,Civic Sedan,2018,SE CVT,Acura Of Langley,1,1,1,1,0.0005597928766356449,0.1111111111111111,,
1323,Honda,Civic Sedan,2018,SE CVT,Autorama 2000 Inc.,1,1,1,1,0.005860331677279407,0.1111111111111111,274.0,0.0036496350364963502
1324,Honda,Civic Sedan,2018,SE CVT,Bridge Fleet LLC,1,1,1,1,0.0007697152053740117,0.1111111111111111,148.0,0.006756756756756757
1325,Honda,Civic Sedan,2018,SE CVT,Courtier Automobile Superieur,1,1,0,1,0.0034987054789727802,0.1111111111111111,,
1326,Honda,Civic Sedan,2018,SE CVT,Direct Auto Sales,1,1,1,1,0.0014869498285634316,0.1111111111111111,220.0,0.004545454545454545
1327,Honda,Civic Sedan,2018,SE CVT,Sisley For Honda,1,1,1,1,0.002624029109229585,0.1111111111111111,155.0,0.0064516129032258064
1328,Ram,1500,2017,"4WD Crew Cab 140.5"" Sport",Bridge Valley,6,5,1,8,0.021954376880554197,0.18604651162790697,154.33333333333334,0.0064794816414686825
1329,Ram,1500,2017,"4WD Crew Cab 140.5"" Sport",Gateway Leasing,3,1,1,4,0.008466867259114127,0.09302325581395349,185.0,0.005405405405405406
1330,Ram,1500,2017,"4WD Crew Cab 140.5"" Sport",Automobiles Paille Inc.,2,1,1,3,0.02323140438037926,0.06976744186046512,90.0,0.011111111111111112
1331,Ram,1500,2017,"4WD Crew Cab 140.5"" Sport",Autospace Incorporated - Deals On Wheelz,0,0,0,3,0.011458260443635855,0.06976744186046512,151.5,0.006600660066006601
1332,Ram,1500,2017,"4WD Crew Cab 140.5"" Sport",2776588 Ontario Limited - Trucktown,1,1,1,3,0.00851934784129872,0.06976744186046512,195.0,0.005128205128205128
1333,Ram,1500,2017,"4WD Crew Cab 140.5"" Sport",R.S. Car Sales Ltd,0,0,0,2,0.003936043663844377,0.046511627906976744,113.0,0.008849557522123894
1334,Ram,1500,2017,"4WD Crew Cab 140.5"" Sport",European Auto Gallery,1,0,0,2,0.012123014484640683,0.046511627906976744,136.0,0.007352941176470588
1335,Ram,1500,2017,"4WD Crew Cab 140.5"" Sport",Gateway Leasing - East,2,1,1,2,0.0063326569169407316,0.046511627906976744,184.0,0.005434782608695652
1336,Ram,1500,2017,"4WD Crew Cab 140.5"" Sport",Kaylor Auto Group,1,1,1,1,0.0015394304107480233,0.023255813953488372,267.0,0.003745318352059925
1337,Ram,1500,2017,"4WD Crew Cab 140.5"" Sport",Sundance Chevrolet,0,0,0,1,0.012070533902456092,0.023255813953488372,106.0,0.009433962264150943
1338,Ram,1500,2017,"4WD Crew Cab 140.5"" Sport",Steve Marshall Motors 1996 ltd,1,1,1,1,0.0042159401021622,0.023255813953488372,,
1339,Ram,1500,2017,"4WD Crew Cab 140.5"" Sport",Revolution RV and Auto,0,0,0,1,0.0014869498285634316,0.023255813953488372,53.0,0.018867924528301886
1340,Ram,1500,2017,"4WD Crew Cab 140.5"" Sport",Quality Motorsports,0,0,0,1,0.0020292491778042127,0.023255813953488372,,
1341,Ram,1500,2017,"4WD Crew Cab 140.5"" Sport",Overdrive Motors Inc,0,0,0,1,0.0011895598628507453,0.023255813953488372,129.0,0.007751937984496124
1342,Ram,1500,2017,"4WD Crew Cab 140.5"" Sport",Mirage Automotive Sales,1,0,0,1,0.0004198446574767336,0.023255813953488372,120.0,0.008333333333333333
1343,Ram,1500,2017,"4WD Crew Cab 140.5"" Sport",1068827 Ontario Inc.,1,1,1,1,0.004320901266531383,0.023255813953488372,,
1344,Ram,1500,2017,"4WD Crew Cab 140.5"" Sport",Go Auto Wholesale - AB,0,0,0,1,0.005283045273248898,0.023255813953488372,108.0,0.009259259259259259
1345,Ram,1500,2017,"4WD Crew Cab 140.5"" Sport",Elite Auto Group - USA,1,1,1,1,0.003481211951577916,0.023255813953488372,,
1346,Ram,1500,2017,"4WD Crew Cab 140.5"" Sport",Courtier Automobile Superieur,0,0,0,1,0.0034987054789727802,0.023255813953488372,87.0,0.011494252873563218
1347,Ram,1500,2017,"4WD Crew Cab 140.5"" Sport",Border City Auto Sales & Service Inc.,0,0,0,1,0.0011895598628507453,0.023255813953488372,67.0,0.014925373134328358
1348,Ram,1500,2017,"4WD Crew Cab 140.5"" Sport",BJM Enterprises Inc,1,1,1,1,3.4987054789727804e-05,0.023255813953488372,269.0,0.0037174721189591076
1349,Ram,1500,2017,"4WD Crew Cab 140.5"" Sport",9578862 Canada Inc - Prio Auto Sales,0,0,0,1,0.007487229725001749,0.023255813953488372,106.0,0.009433962264150943
1350,Ram,1500,2017,"4WD Crew Cab 140.5"" Sport",715 Motor Haus,0,0,0,1,0.0005772864040305087,0.023255813953488372,51.0,0.0196078431372549
1351,Ram,1500,2017,"4WD Crew Cab 140.5"" Sport",Yosh Shmenge Remarketing,1,1,1,1,0.003533692533762508,0.023255813953488372,207.0,0.004830917874396135
1352,Dodge,Grand Caravan,2015,4dr Wgn Canada Value Package,2970-7528 Quebec Inc - H Gregoire/Lane1,0,0,0,2,0.009219088937093275,0.14285714285714285,267.0,0.003745318352059925
1353,Dodge,Grand Caravan,2015,4dr Wgn Canada Value Package,Autospace Incorporated - Deals On Wheelz,0,0,0,2,0.011458260443635855,0.14285714285714285,261.5,0.0038240917782026767
1354,Dodge,Grand Caravan,2015,4dr Wgn Canada Value Package,1302164 B.C Ltd - Penticton Honda,1,1,1,1,0.0020642362325939403,0.07142857142857142,158.0,0.006329113924050633
1355,Dodge,Grand Caravan,2015,4dr Wgn Canada Value Package,9578862 Canada Inc - Prio Auto Sales,1,1,1,1,0.007487229725001749,0.07142857142857142,,
1356,Dodge,Grand Caravan,2015,4dr Wgn Canada Value Package,Aban Motors Ltd,1,0,0,1,6.997410957945561e-05,0.07142857142857142,,
1357,Dodge,Grand Caravan,2015,4dr Wgn Canada Value Package,Automobile Endirect.com,0,0,0,1,0.008956686026170318,0.07142857142857142,57.0,0.017543859649122806
1358,Dodge,Grand Caravan,2015,4dr Wgn Canada Value Package,Automobiles Rougemont Inc,0,0,0,1,0.0005597928766356449,0.07142857142857142,38.0,0.02631578947368421
1359,Dodge,Grand Caravan,2015,4dr Wgn Canada Value Package,Concept Auto,0,0,0,1,0.0021866909243579875,0.07142857142857142,,
1360,Dodge,Grand Caravan,2015,4dr Wgn Canada Value Package,D'astous Auto Inc,0,0,0,1,0.0006472605136099643,0.07142857142857142,101.0,0.009900990099009901
1361,Dodge,Grand Caravan,2015,4dr Wgn Canada Value Package,Kelowna Empire Auto Sales - Empire Motors,0,0,0,1,0.0001574417465537751,0.07142857142857142,65.0,0.015384615384615385
1362,Dodge,Grand Caravan,2015,4dr Wgn Canada Value Package,Occasion Vehicule de Longueuil,0,0,0,1,0.0004548317122664614,0.07142857142857142,,
1363,Dodge,Grand Caravan,2015,4dr Wgn Canada Value Package,Shahnawaz Enterprises Inc - SMS Motors,1,0,0,1,0.0033062766776292773,0.07142857142857142,88.0,0.011363636363636364
1364,Nissan,Pathfinder,2015,4WD 4dr SL,Auto House Used Car Inc,2,2,1,2,0.0011020922258764257,0.2,,
1365,Nissan,Pathfinder,2015,4WD 4dr SL,2622354 Ontario Limited - Maple Auto,0,0,0,1,0.00215170386956826,0.1,152.0,0.006578947368421052
1366,Nissan,Pathfinder,2015,4WD 4dr SL,9289-9574 QC Inc,0,0,0,1,0.002116716814778532,0.1,241.0,0.004149377593360996
1367,Nissan,Pathfinder,2015,4WD 4dr SL,9345-7695 Qc Inc ( Autos Deal),0,0,0,1,0.0019067944860401652,0.1,277.0,0.0036101083032490976
1368,Nissan,Pathfinder,2015,4WD 4dr SL,Autoplex Alberta,1,1,1,1,0.0005422993492407809,0.1,86.0,0.011627906976744186
1369,Nissan,Pathfinder,2015,4WD 4dr SL,Autowise Motors Inc.,0,0,0,1,0.0010146245889021063,0.1,105.0,0.009523809523809525
1370,Nissan,Pathfinder,2015,4WD 4dr SL,European Auto Gallery,1,1,1,1,0.012123014484640683,0.1,,
1371,Nissan,Pathfinder,2015,4WD 4dr SL,Tigris Automotive Inc.,0,0,0,1,0.0004548317122664614,0.1,218.0,0.0045871559633027525
1372,Nissan,Pathfinder,2015,4WD 4dr SL,Unicool Auto Sales Inc,0,0,0,1,0.0008921698971380589,0.1,154.0,0.006493506493506494
1373,Dodge,Grand Caravan,2015,4dr Wgn SXT,Unicar Auto Group,3,3,3,3,0.0023616261983066267,0.13043478260869565,180.5,0.00554016620498615
1374,Dodge,Grand Caravan,2015,4dr Wgn SXT,Daytona Auto Brokers Ltd / Daytona Auto Sales,0,0,0,1,0.0002449093835280946,0.043478260869565216,,
1375,Dodge,Grand Caravan,2015,4dr Wgn SXT,Oakville Auto Sales,0,0,0,1,0.0008746763697431951,0.043478260869565216,,
1376,Dodge,Grand Caravan,2015,4dr Wgn SXT,Mississauga Auto Collection Inc,0,0,0,1,0.0001224546917640473,0.043478260869565216,162.0,0.006172839506172839
1377,Dodge,Grand Caravan,2015,4dr Wgn SXT,Lucky Motorcars Inc,0,0,0,1,0.00019242880134350291,0.043478260869565216,157.0,0.006369426751592357
1378,Dodge,Grand Caravan,2015,4dr Wgn SXT,Location MAP Leasing,1,0,0,1,0.0011545728080610174,0.043478260869565216,94.0,0.010638297872340425
1379,Dodge,Grand Caravan,2015,4dr Wgn SXT,Jay Jay Canada Enterprises,0,0,0,1,0.0006297669862151004,0.043478260869565216,,
1380,Dodge,Grand Caravan,2015,4dr Wgn SXT,JP Motors Sales Inc.,0,0,0,1,0.0029214190749422713,0.043478260869565216,57.0,0.017543859649122806
1381,Dodge,Grand Caravan,2015,4dr Wgn SXT,Gladiator Motors Ltd,1,1,1,1,3.4987054789727804e-05,0.043478260869565216,282.0,0.0035460992907801418
1382,Dodge,Grand Caravan,2015,4dr Wgn SXT,Direct Auto Sales,0,0,0,1,0.0014869498285634316,0.043478260869565216,,
1383,Dodge,Grand Caravan,2015,4dr Wgn SXT,9578862 Canada Inc - Prio Auto Sales,1,1,1,1,0.007487229725001749,0.043478260869565216,190.0,0.005263157894736842
1384,Dodge,Grand Caravan,2015,4dr Wgn SXT,Abbotsford Chrysler Dodge Jeep Ram Ltd.,1,1,1,1,0.0007872087327688755,0.043478260869565216,,
1385,Dodge,Grand Caravan,2015,4dr Wgn SXT,Corcon Auto Sales,0,0,0,1,0.001591910992932615,0.043478260869565216,,
1386,Dodge,Grand Caravan,2015,4dr Wgn SXT,Concept Auto,0,0,0,1,0.0021866909243579875,0.043478260869565216,150.0,0.006666666666666667
1387,Dodge,Grand Caravan,2015,4dr Wgn SXT,Carzone Motors Ltd.,0,0,0,1,0.00071723462318942,0.043478260869565216,102.0,0.00980392156862745
1388,Dodge,Grand Caravan,2015,4dr Wgn SXT,Buy Metro Preowned Auto Sales Ltd.,0,0,0,1,0.002816457910573088,0.043478260869565216,88.0,0.011363636363636364
1389,Dodge,Grand Caravan,2015,4dr Wgn SXT,Bridge Valley,0,0,0,1,0.021954376880554197,0.043478260869565216,191.0,0.005235602094240838
1390,Dodge,Grand Caravan,2015,4dr Wgn SXT,Belleau Auto Inc,1,1,1,1,0.0010321181162969702,0.043478260869565216,246.0,0.0040650406504065045
1391,Dodge,Grand Caravan,2015,4dr Wgn SXT,Autospace Incorporated - Deals On Wheelz,0,0,0,1,0.011458260443635855,0.043478260869565216,,
1392,Dodge,Grand Caravan,2015,4dr Wgn SXT,Auto Rev Inc,0,0,0,1,0.0014869498285634316,0.043478260869565216,105.0,0.009523809523809525
1393,Dodge,Grand Caravan,2015,4dr Wgn SXT,D'astous Auto Inc,0,0,0,1,0.0006472605136099643,0.043478260869565216,44.0,0.022727272727272728
1394,Ford,Edge,2016,4dr SEL AWD,Sundance Chevrolet,2,0,0,2,0.012070533902456092,0.15384615384615385,152.5,0.006557377049180328
1395,Ford,Edge,2016,4dr SEL AWD,9209-5462 Qc Inc,0,0,0,1,0.0050031488349310755,0.07692307692307693,184.0,0.005434782608695652
1396,Ford,Edge,2016,4dr SEL AWD,Albanese Investments Limited - Lincoln Township Motors,1,1,0,1,0.0002973899657126863,0.07692307692307693,94.0,0.010638297872340425
1397,Ford,Edge,2016,4dr SEL AWD,Belleau Auto Inc,1,0,0,1,0.0010321181162969702,0.07692307692307693,282.0,0.0035460992907801418
1398,Ford,Edge,2016,4dr SEL AWD,Bridge Valley,1,0,0,1,0.021954376880554197,0.07692307692307693,237.0,0.004219409282700422
1399,Ford,Edge,2016,4dr SEL AWD,Campbell's Auto Sales 2015 Ltd,1,0,0,1,0.0005947799314253726,0.07692307692307693,,
1400,Ford,Edge,2016,4dr SEL AWD,Carwise Canada Ltd,0,0,0,1,0.0003148834931075502,0.07692307692307693,217.0,0.004608294930875576
1401,Ford,Edge,2016,4dr SEL AWD,Haldimand Motors LTD,1,1,1,1,0.003463718424183052,0.07692307692307693,176.0,0.005681818181818182
1402,Ford,Edge,2016,4dr SEL AWD,Motortrendz,0,0,0,1,0.001731859212091526,0.07692307692307693,122.0,0.00819672131147541
1403,Ford,Edge,2016,4dr SEL AWD,Ranchland Honda,1,1,0,1,0.0016968721573017984,0.07692307692307693,212.0,0.0047169811320754715
1404,Ford,Edge,2016,4dr SEL AWD,Speedbit Inc.,0,0,0,1,0.001591910992932615,0.07692307692307693,144.0,0.006944444444444444
1405,Ford,Edge,2016,4dr SEL AWD,Style Auto - 9052-5585 Quebec Inc,0,0,0,1,0.0018018333216709818,0.07692307692307693,64.0,0.015625
1406,Ram,1500,2019,"Rebel 4x4 Crew Cab 5'7"" Box",Bridge Valley,2,1,0,3,0.021954376880554197,0.15,100.0,0.01
1407,Ram,1500,2019,"Rebel 4x4 Crew Cab 5'7"" Box",Kaylor Auto Group,2,1,0,3,0.0015394304107480233,0.15,156.0,0.00641025641025641
